ilpn,ilpn_status,ASN,PO,SKU,qty,length,hieght,width,Current_location,Found_location,ASN_status
6.77017E+13,In transit,120045273,5038153,354897,40,12.6,3.8,5.2,Unknown,INLOAD,Receiving Started
6.77017E+13,Not received but shipment verified,120045277,5038169,324140,2,5.2,2.3,3.2,Unknown,CRACK,Receiving Verified
6.77017E+13,Not received but shipment verified,120045279,5038176,324164,66,8.1,4.2,5.9,Unknown,CRACK,Receiving Verified
6.77017E+13,Not received but shipment verified,120045297,5038155,324102,58,8.1,4.2,5.9,Unknown,CRACK,Receiving Verified
6.77017E+13,In transit,120045274,5038156,324107,91,9.6,5.4,7.6,Unknown,INLOAD,Receiving Started
6.77017E+13,In transit,120045274,5038157,324110,84,9.6,5.4,7.6,Unknown,INLOAD,Receiving Started
6.77017E+13,Not received but shipment verified,120045290,5038179,324177,89,9.6,5.4,7.6,Unknown,CRACK,Receiving Verified
6.77017E+13,In transit,120045274,5038156,324107,15,5.2,2.3,3.2,Unknown,ONPALLET,Receiving Started
6.77017E+13,Not received but shipment verified,120045296,5038154,354899,79,9.6,5.4,7.6,Unknown,CRACK,Receiving Verified
6.77017E+13,In transit,120045273,5038152,354894,49,8.1,4.2,5.9,Unknown,MULTIST,Receiving Started
6.77017E+13,Not received but shipment verified,120045279,5038176,324164,38,7.6,3.4,5.3,Unknown,CRACK,Receiving Verified
6.77017E+13,Not received but shipment verified,120045290,5038179,324175,79,9.6,5.4,7.6,Unknown,CRACK,Receiving Verified
6.77017E+13,In transit,120045238,4038111,12741067,63,8.1,4.2,5.9,Unknown,MULTIST,Receiving started
6.77017E+13,In transit,120045274,5038159,324116,53,8.1,4.2,5.9,Unknown,MULTIST,Receiving Started
6.77017E+13,Not received but shipment verified,120045297,5038155,324103,14,5.2,2.3,3.2,Unknown,CRACK,Receiving Verified
6.77017E+13,Not received but shipment verified,120045291,5038175,324160,29,7.6,3.4,5.3,Unknown,CRACK,Receiving Verified
6.77017E+13,Not received but shipment verified,120045290,5038179,324178,0,5.2,2.3,3.2,Unknown,CRACK,Receiving Verified
6.77017E+13,Not received but shipment verified,120045295,5038163,324127,75,9.6,5.4,7.6,Unknown,CRACK,Receiving Verified
6.77017E+13,In transit,120045236,4038104,12741045,30,7.6,3.4,5.3,Unknown,PUTLANE,Receiving started
6.77017E+13,Not received but shipment verified,120045277,5038169,324140,84,9.6,5.4,7.6,Unknown,CRACK,Receiving Verified
6.77017E+13,Not received but shipment verified,120045290,5038179,324171,57,8.1,4.2,5.9,Unknown,CRACK,Receiving Verified
6.77017E+13,In transit,120045231,4056769,11750505,14,5.2,2.3,3.2,Unknown,ONPALLET,Receiving started
6.77017E+13,In transit,120045257,4038129,354834,6,5.2,2.3,3.2,Unknown,ONPALLET,Receiving started
6.77017E+13,In transit,120045274,5038158,324112,53,8.1,4.2,5.9,Unknown,MULTIST,Receiving Started
6.77017E+13,Not received but shipment verified,120045294,5038162,324123,43,8.1,4.2,5.9,Unknown,CRACK,Receiving Verified
6.77017E+13,Not received but shipment verified,120045290,5038178,324169,72,9.6,5.4,7.6,Unknown,CRACK,Receiving Verified
6.77017E+13,In transit,120045257,4038130,354835,91,9.6,5.4,7.6,Unknown,INLOAD,Receiving started
6.77017E+13,Not received but shipment verified,120045293,4056762,10748096,68,8.1,4.2,5.9,Unknown,CRACK,Receiving Verified
6.77017E+13,In transit,120045273,5038152,354894,13,5.2,2.3,3.2,Unknown,ONPALLET,Receiving Started
6.77017E+13,Not received but shipment verified,120045297,5038155,324103,36,7.6,3.4,5.3,Unknown,CRACK,Receiving Verified
6.77017E+13,In transit,120045233,4056761,10748098,2,5.2,2.3,3.2,Unknown,ONPALLET,Receiving started
6.77017E+13,Not received but shipment verified,120045294,5038162,324126,76,9.6,5.4,7.6,Unknown,CRACK,Receiving Verified
6.77017E+13,In transit,120045237,4038108,12741056,93,9.6,5.4,7.6,Unknown,INLOAD,Receiving started
6.77017E+13,Not received but shipment verified,120045297,5038155,324101,2,5.2,2.3,3.2,Unknown,CRACK,Receiving Verified
6.77017E+13,In transit,120045274,5038159,324116,94,9.6,5.4,7.6,Unknown,INLOAD,Receiving Started
6.77017E+13,In transit,120045257,4038130,354835,94,9.6,5.4,7.6,Unknown,INLOAD,Receiving started
6.77017E+13,Not received but shipment verified,120045296,5038154,354898,78,9.6,5.4,7.6,Unknown,CRACK,Receiving Verified
6.77017E+13,In transit,120045255,4038122,354810,92,9.6,5.4,7.6,Unknown,INLOAD,Receiving started
6.77017E+13,In transit,120045239,4038114,12741077,69,8.1,4.2,5.9,Unknown,MULTIST,Receiving started
6.77017E+13,In transit,120045233,4056760,10748203,62,8.1,4.2,5.9,Unknown,MULTIST,Receiving started
6.77017E+13,In transit,120045231,4056769,11750501,52,8.1,4.2,5.9,Unknown,MULTIST,Receiving started
6.77017E+13,Not received but shipment verified,120045291,5038174,324156,5,5.2,2.3,3.2,Unknown,CRACK,Receiving Verified
6.77017E+13,Not received but shipment verified,120045294,5038162,324124,82,9.6,5.4,7.6,Unknown,CRACK,Receiving Verified
6.77017E+13,In transit,120045274,5038159,324114,20,5.2,2.3,3.2,Unknown,ONPALLET,Receiving Started
6.77017E+13,In transit,120045274,5038159,324115,56,8.1,4.2,5.9,Unknown,MULTIST,Receiving Started
6.77017E+13,Not received but shipment verified,120045290,5038179,324172,42,8.1,4.2,5.9,Unknown,CRACK,Receiving Verified
6.77017E+13,In transit,120045274,5038157,324108,41,8.1,4.2,5.9,Unknown,MULTIST,Receiving Started
6.77017E+13,In transit,120045273,5038152,354894,56,8.1,4.2,5.9,Unknown,MULTIST,Receiving Started
6.77017E+13,Not received but shipment verified,120045290,5038179,324171,57,8.1,4.2,5.9,Unknown,CRACK,Receiving Verified
6.77017E+13,Not received but shipment verified,120045277,5038168,324137,6,5.2,2.3,3.2,Unknown,CRACK,Receiving Verified
6.77017E+13,In transit,120045235,4056797,10748229,93,9.6,5.4,7.6,Unknown,INLOAD,Receiving started
6.77017E+13,Not received but shipment verified,120045297,5038155,324103,62,8.1,4.2,5.9,Unknown,CRACK,Receiving Verified
6.77017E+13,Not received but shipment verified,120045277,5038170,324143,21,7.6,3.4,5.3,Unknown,CRACK,Receiving Verified
6.77017E+13,Not received but shipment verified,120045296,5038154,354899,49,8.1,4.2,5.9,Unknown,CRACK,Receiving Verified
6.77017E+13,Not received but shipment verified,120045291,5038175,324159,36,7.6,3.4,5.3,Unknown,CRACK,Receiving Verified
6.77017E+13,Not received but shipment verified,120045297,5038155,324102,21,7.6,3.4,5.3,Unknown,CRACK,Receiving Verified
6.77017E+13,In transit,120045234,4056793,10748214,5,5.2,2.3,3.2,Unknown,ONPALLET,Receiving started
6.77017E+13,In transit,120045274,5038158,324112,27,7.6,3.4,5.3,Unknown,PUTLANE,Receiving Started
6.77017E+13,Not received but shipment verified,120045290,5038179,324176,69,8.1,4.2,5.9,Unknown,CRACK,Receiving Verified
6.77017E+13,Not received but shipment verified,120045290,5038179,324172,19,5.2,2.3,3.2,Unknown,CRACK,Receiving Verified
6.77017E+13,In transit,120045237,4038106,12741052,69,8.1,4.2,5.9,Unknown,MULTIST,Receiving started
6.77017E+13,Not received but shipment verified,120045279,5038176,324162,47,8.1,4.2,5.9,Unknown,CRACK,Receiving Verified
6.77017E+13,Not received but shipment verified,120045291,5038174,324154,64,8.1,4.2,5.9,Unknown,CRACK,Receiving Verified
6.77017E+13,Not received but shipment verified,120045290,5038179,324173,42,8.1,4.2,5.9,Unknown,CRACK,Receiving Verified
6.77017E+13,In transit,120045234,4056792,10748211,17,5.2,2.3,3.2,Unknown,ONPALLET,Receiving started
6.77017E+13,Not received but shipment verified,120045290,5038179,324177,66,8.1,4.2,5.9,Unknown,CRACK,Receiving Verified
6.77017E+13,Not received but shipment verified,120045297,5038155,324104,80,9.6,5.4,7.6,Unknown,CRACK,Receiving Verified
6.77017E+13,In transit,120045274,5038158,324112,15,5.2,2.3,3.2,Unknown,ONPALLET,Receiving Started
6.77017E+13,In transit,120045238,4038110,12741065,93,9.6,5.4,7.6,Unknown,INLOAD,Receiving started
6.77017E+13,In transit,120045274,5038158,324113,94,9.6,5.4,7.6,Unknown,INLOAD,Receiving Started
6.77017E+13,In transit,120045274,5038157,324110,6,5.2,2.3,3.2,Unknown,ONPALLET,Receiving Started
6.77017E+13,Not received but shipment verified,120045293,4056762,10748095,77,9.6,5.4,7.6,Unknown,CRACK,Receiving Verified
6.77017E+13,In transit,120045231,4056769,11750521,33,7.6,3.4,5.3,Unknown,PUTLANE,Receiving started
6.77017E+13,In transit,120045234,4056792,10748211,72,9.6,5.4,7.6,Unknown,INLOAD,Receiving started
6.77017E+13,Not received but shipment verified,120045291,5038174,324157,4,5.2,2.3,3.2,Unknown,CRACK,Receiving Verified
6.77017E+13,Not received but shipment verified,120045279,5038176,324162,92,9.6,5.4,7.6,Unknown,CRACK,Receiving Verified
6.77017E+13,Not received but shipment verified,120045294,5038162,324124,64,8.1,4.2,5.9,Unknown,CRACK,Receiving Verified
6.77017E+13,Not received but shipment verified,120045292,4056763,10748094,37,7.6,3.4,5.3,Unknown,CRACK,Receiving Verified
6.77017E+13,Not received but shipment verified,120045291,5038175,324159,64,8.1,4.2,5.9,Unknown,CRACK,Receiving Verified
6.77017E+13,In transit,120045273,5038153,354897,18,5.2,2.3,3.2,Unknown,ONPALLET,Receiving Started
6.77017E+13,Not received but shipment verified,120045293,4056762,10748095,43,8.1,4.2,5.9,Unknown,CRACK,Receiving Verified
6.77017E+13,In transit,120045273,5038152,354895,62,8.1,4.2,5.9,Unknown,MULTIST,Receiving Started
6.77017E+13,In transit,120045232,4056765,10743938,13,5.2,2.3,3.2,Unknown,ONPALLET,Receiving started
6.77017E+13,In transit,120045238,4038111,12741068,72,9.6,5.4,7.6,Unknown,INLOAD,Receiving started
6.77017E+13,In transit,120045256,4038126,354820,31,7.6,3.4,5.3,Unknown,PUTLANE,Receiving started
6.77017E+13,Not received but shipment verified,120045290,5038178,324168,7,5.2,2.3,3.2,Unknown,CRACK,Receiving Verified
6.77017E+13,Not received but shipment verified,120045297,5038155,324103,10,5.2,2.3,3.2,Unknown,CRACK,Receiving Verified
6.77017E+13,Not received but shipment verified,120045277,5038171,324147,2,5.2,2.3,3.2,Unknown,CRACK,Receiving Verified
6.77017E+13,Not received but shipment verified,120045290,5038179,324178,72,9.6,5.4,7.6,Unknown,CRACK,Receiving Verified
6.77017E+13,Not received but shipment verified,120045291,5038174,324155,16,5.2,2.3,3.2,Unknown,CRACK,Receiving Verified
6.77017E+13,Not received but shipment verified,120045290,5038179,324175,63,8.1,4.2,5.9,Unknown,CRACK,Receiving Verified
6.77017E+13,Not received but shipment verified,120045297,5038155,324103,97,9.6,5.4,7.6,Unknown,CRACK,Receiving Verified
6.77017E+13,Not received but shipment verified,120045297,5038155,324102,25,7.6,3.4,5.3,Unknown,CRACK,Receiving Verified
6.77017E+13,In transit,120045274,5038159,324114,60,8.1,4.2,5.9,Unknown,MULTIST,Receiving Started
6.77017E+13,In transit,120045273,5038152,354894,22,7.6,3.4,5.3,Unknown,PUTLANE,Receiving Started
6.77017E+13,Not received but shipment verified,120045279,5038176,324164,71,9.6,5.4,7.6,Unknown,CRACK,Receiving Verified
6.77017E+13,Not received but shipment verified,120045297,5038155,324103,56,8.1,4.2,5.9,Unknown,CRACK,Receiving Verified
6.77017E+13,In transit,120045232,4056764,10743934,54,8.1,4.2,5.9,Unknown,MULTIST,Receiving started
6.77017E+13,Not received but shipment verified,120045297,5038155,324101,76,9.6,5.4,7.6,Unknown,CRACK,Receiving Verified
6.77017E+13,In transit,120045236,4038102,10741038,27,7.6,3.4,5.3,Unknown,PUTLANE,Receiving started
6.77017E+13,Not received but shipment verified,120045298,4056790,10748206,28,7.6,3.4,5.3,Unknown,CRACK,Receiving Verified
6.77017E+13,Not received but shipment verified,120045279,5038176,324164,27,7.6,3.4,5.3,Unknown,CRACK,Receiving Verified
6.77017E+13,Not received but shipment verified,120045293,4056762,10748095,84,9.6,5.4,7.6,Unknown,CRACK,Receiving Verified
6.77017E+13,Not received but shipment verified,120045292,4056763,10748091,88,9.6,5.4,7.6,Unknown,CRACK,Receiving Verified
6.77017E+13,Not received but shipment verified,120045292,4056763,10748092,0,5.2,2.3,3.2,Unknown,CRACK,Receiving Verified
6.77017E+13,Not received but shipment verified,120045297,5038155,324101,19,5.2,2.3,3.2,Unknown,CRACK,Receiving Verified
6.77017E+13,Not received but shipment verified,120045279,5038176,324162,96,9.6,5.4,7.6,Unknown,CRACK,Receiving Verified
6.77017E+13,In transit,120045255,4038122,354810,64,8.1,4.2,5.9,Unknown,MULTIST,Receiving started
6.77017E+13,In transit,120045273,5038153,354896,52,8.1,4.2,5.9,Unknown,MULTIST,Receiving Started
6.77017E+13,Not received but shipment verified,120045294,5038162,324124,4,5.2,2.3,3.2,Unknown,CRACK,Receiving Verified
6.77017E+13,Not received but shipment verified,120045294,5038162,324124,18,5.2,2.3,3.2,Unknown,CRACK,Receiving Verified
6.77017E+13,In transit,120045238,4038109,12741059,63,8.1,4.2,5.9,Unknown,MULTIST,Receiving started
6.77017E+13,Not received but shipment verified,120045297,5038155,324103,92,9.6,5.4,7.6,Unknown,CRACK,Receiving Verified
6.77017E+13,In transit,120045232,4056765,10743940,93,9.6,5.4,7.6,Unknown,INLOAD,Receiving started
6.77017E+13,Not received but shipment verified,120045277,5038168,324138,38,7.6,3.4,5.3,Unknown,CRACK,Receiving Verified
6.77017E+13,Not received but shipment verified,120045279,5038176,324163,38,7.6,3.4,5.3,Unknown,CRACK,Receiving Verified
6.77017E+13,In transit,120045273,5038153,354897,35,7.6,3.4,5.3,Unknown,PUTLANE,Receiving Started
6.77017E+13,In transit,120045273,5038153,354897,65,8.1,4.2,5.9,Unknown,MULTIST,Receiving Started
6.77017E+13,Not received but shipment verified,120045292,4056763,10748091,15,5.2,2.3,3.2,Unknown,CRACK,Receiving Verified
6.77017E+13,Not received but shipment verified,120045297,5038155,324102,7,5.2,2.3,3.2,Unknown,CRACK,Receiving Verified
6.77017E+13,Not received but shipment verified,120045296,5038154,354898,80,9.6,5.4,7.6,Unknown,CRACK,Receiving Verified
6.77017E+13,Not received but shipment verified,120045295,5038163,324128,90,9.6,5.4,7.6,Unknown,CRACK,Receiving Verified
6.77017E+13,In transit,120045273,5038152,354895,21,7.6,3.4,5.3,Unknown,PUTLANE,Receiving Started
6.77017E+13,Not received but shipment verified,120045291,5038174,324155,68,8.1,4.2,5.9,Unknown,CRACK,Receiving Verified
6.77017E+13,Not received but shipment verified,120045297,5038155,324101,4,5.2,2.3,3.2,Unknown,CRACK,Receiving Verified
6.77017E+13,Not received but shipment verified,120045293,4056762,10748096,61,8.1,4.2,5.9,Unknown,CRACK,Receiving Verified
6.77017E+13,Not received but shipment verified,120045296,5038154,354100,43,8.1,4.2,5.9,Unknown,CRACK,Receiving Verified
6.77017E+13,In transit,120045273,5038153,354896,87,9.6,5.4,7.6,Unknown,INLOAD,Receiving Started
6.77017E+13,In transit,120045273,5038152,354894,13,5.2,2.3,3.2,Unknown,ONPALLET,Receiving Started
6.77017E+13,In transit,120045235,4056796,10748227,6,5.2,2.3,3.2,Unknown,ONPALLET,Receiving started
6.77017E+13,In transit,120045273,5038152,354894,70,12.6,3.8,5.2,Unknown,MULTIST,Receiving Started
6.77017E+13,Not received but shipment verified,120045277,5038169,324141,74,9.6,5.4,7.6,Unknown,CRACK,Receiving Verified
6.77017E+13,Not received but shipment verified,120045297,5038155,324102,23,7.6,3.4,5.3,Unknown,CRACK,Receiving Verified
6.77017E+13,In transit,120045240,4038119,12741096,59,8.1,4.2,5.9,Unknown,MULTIST,Receiving started
6.77017E+13,Not received but shipment verified,120045291,5038174,324156,67,8.1,4.2,5.9,Unknown,CRACK,Receiving Verified
6.77017E+13,Not received but shipment verified,120045294,5038162,324123,65,8.1,4.2,5.9,Unknown,CRACK,Receiving Verified
6.77017E+13,In transit,120045273,5038152,354895,72,9.6,5.4,7.6,Unknown,INLOAD,Receiving Started
6.77017E+13,Not received but shipment verified,120045294,5038162,324125,9,5.2,2.3,3.2,Unknown,CRACK,Receiving Verified
6.77017E+13,Not received but shipment verified,120045277,5038169,324140,70,12.6,3.8,5.2,Unknown,CRACK,Receiving Verified
6.77017E+13,Not received but shipment verified,120045297,5038155,324102,44,8.1,4.2,5.9,Unknown,CRACK,Receiving Verified
6.77017E+13,In transit,120045236,4038102,10741038,21,7.6,3.4,5.3,Unknown,PUTLANE,Receiving started
6.77017E+13,In transit,120045240,4038117,12741088,3,5.2,2.3,3.2,Unknown,ONPALLET,Receiving started
6.77017E+13,Not received but shipment verified,120045278,5038172,324149,39,7.6,3.4,5.3,Unknown,CRACK,Receiving Verified
6.77017E+13,Not received but shipment verified,120045297,5038155,324102,72,9.6,5.4,7.6,Unknown,CRACK,Receiving Verified
6.77017E+13,In transit,120045239,4038115,12741081,97,9.6,5.4,7.6,Unknown,INLOAD,Receiving started
6.77017E+13,Not received but shipment verified,120045290,5038178,324170,81,9.6,5.4,7.6,Unknown,CRACK,Receiving Verified
6.77017E+13,In transit,120045257,4038129,354833,44,8.1,4.2,5.9,Unknown,MULTIST,Receiving started
6.77017E+13,Not received but shipment verified,120045293,4056762,10748096,52,8.1,4.2,5.9,Unknown,CRACK,Receiving Verified
6.77017E+13,Not received but shipment verified,120045277,5038168,324137,80,9.6,5.4,7.6,Unknown,CRACK,Receiving Verified
6.77017E+13,In transit,120045273,5038152,354895,59,8.1,4.2,5.9,Unknown,MULTIST,Receiving Started
6.77017E+13,Not received but shipment verified,120045298,4056790,10748206,0,5.2,2.3,3.2,Unknown,CRACK,Receiving Verified
6.77017E+13,In transit,120045273,5038152,354895,69,8.1,4.2,5.9,Unknown,MULTIST,Receiving Started
6.77017E+13,Not received but shipment verified,120045277,5038168,324139,98,9.6,5.4,7.6,Unknown,CRACK,Receiving Verified
6.77017E+13,Not received but shipment verified,120045290,5038179,324174,69,8.1,4.2,5.9,Unknown,CRACK,Receiving Verified
6.77017E+13,Not received but shipment verified,120045290,5038178,324170,81,9.6,5.4,7.6,Unknown,CRACK,Receiving Verified
6.77017E+13,Not received but shipment verified,120045277,5038170,324143,9,5.2,2.3,3.2,Unknown,CRACK,Receiving Verified
6.77017E+13,In transit,120045238,4038112,12741071,66,8.1,4.2,5.9,Unknown,MULTIST,Receiving started
6.77017E+13,Not received but shipment verified,120045278,5038172,324149,16,5.2,2.3,3.2,Unknown,CRACK,Receiving Verified
6.77017E+13,In transit,120045256,4038125,354816,66,8.1,4.2,5.9,Unknown,MULTIST,Receiving started
6.77017E+13,Not received but shipment verified,120045297,5038155,324101,71,9.6,5.4,7.6,Unknown,CRACK,Receiving Verified
6.77017E+13,In transit,120045257,4038131,354839,80,9.6,5.4,7.6,Unknown,INLOAD,Receiving started
6.77017E+13,In transit,120045273,5038152,354894,53,8.1,4.2,5.9,Unknown,MULTIST,Receiving Started
6.77017E+13,In transit,120045273,5038152,354895,89,9.6,5.4,7.6,Unknown,INLOAD,Receiving Started
6.77017E+13,Not received but shipment verified,120045294,5038162,324123,39,7.6,3.4,5.3,Unknown,CRACK,Receiving Verified
6.77017E+13,Not received but shipment verified,120045294,5038162,324124,11,5.2,2.3,3.2,Unknown,CRACK,Receiving Verified
6.77017E+13,In transit,120045240,4038118,12741093,19,5.2,2.3,3.2,Unknown,ONPALLET,Receiving started
6.77017E+13,In transit,120045273,5038152,354895,70,12.6,3.8,5.2,Unknown,ONPALLET,Receiving Started
6.77017E+13,Not received but shipment verified,120045290,5038178,324168,81,9.6,5.4,7.6,Unknown,CRACK,Receiving Verified
6.77017E+13,Not received but shipment verified,120045297,5038155,324102,36,7.6,3.4,5.3,Unknown,CRACK,Receiving Verified
6.77017E+13,Not received but shipment verified,120045294,5038162,324125,74,9.6,5.4,7.6,Unknown,CRACK,Receiving Verified
6.77017E+13,Not received but shipment verified,120045279,5038176,324162,34,7.6,3.4,5.3,Unknown,CRACK,Receiving Verified
6.77017E+13,Not received but shipment verified,120045294,5038162,324123,12,5.2,2.3,3.2,Unknown,CRACK,Receiving Verified
6.77017E+13,Not received but shipment verified,120045296,5038154,354898,49,8.1,4.2,5.9,Unknown,CRACK,Receiving Verified
6.77017E+13,Not received but shipment verified,120045290,5038179,324173,19,5.2,2.3,3.2,Unknown,CRACK,Receiving Verified
6.77017E+13,Not received but shipment verified,120045295,5038163,324127,32,7.6,3.4,5.3,Unknown,CRACK,Receiving Verified
6.77017E+13,Not received but shipment verified,120045290,5038179,324174,81,9.6,5.4,7.6,Unknown,CRACK,Receiving Verified
6.77017E+13,In transit,120045256,4038127,354824,65,8.1,4.2,5.9,Unknown,MULTIST,Receiving started
6.77017E+13,In transit,120045273,5038153,354896,19,5.2,2.3,3.2,Unknown,ONPALLET,Receiving Started
6.77017E+13,Not received but shipment verified,120045296,5038154,354899,96,9.6,5.4,7.6,Unknown,CRACK,Receiving Verified
6.77017E+13,Not received but shipment verified,120045290,5038179,324175,79,9.6,5.4,7.6,Unknown,CRACK,Receiving Verified
6.77017E+13,Not received but shipment verified,120045277,5038170,324142,65,8.1,4.2,5.9,Unknown,CRACK,Receiving Verified
6.77017E+13,Not received but shipment verified,120045291,5038175,324159,52,8.1,4.2,5.9,Unknown,CRACK,Receiving Verified
6.77017E+13,Not received but shipment verified,120045290,5038178,324170,11,5.2,2.3,3.2,Unknown,CRACK,Receiving Verified
6.77017E+13,In transit,120045256,4038126,354821,97,9.6,5.4,7.6,Unknown,INLOAD,Receiving started
6.77017E+13,Not received but shipment verified,120045290,5038179,324175,15,5.2,2.3,3.2,Unknown,CRACK,Receiving Verified
6.77017E+13,In transit,120045238,4038112,12741071,14,5.2,2.3,3.2,Unknown,ONPALLET,Receiving started
6.77017E+13,In transit,120045240,4038117,12741088,12,5.2,2.3,3.2,Unknown,ONPALLET,Receiving started
6.77017E+13,Not received but shipment verified,120045298,4056790,10748204,41,8.1,4.2,5.9,Unknown,CRACK,Receiving Verified
6.77017E+13,In transit,120045256,4038128,354827,42,8.1,4.2,5.9,Unknown,MULTIST,Receiving started
6.77017E+13,Not received but shipment verified,120045290,5038179,324172,36,7.6,3.4,5.3,Unknown,CRACK,Receiving Verified
6.77017E+13,Not received but shipment verified,120045291,5038174,324156,16,5.2,2.3,3.2,Unknown,CRACK,Receiving Verified
6.77017E+13,Not received but shipment verified,120045291,5038175,324159,84,9.6,5.4,7.6,Unknown,CRACK,Receiving Verified
6.77017E+13,Not received but shipment verified,120045293,4056762,10748095,90,9.6,5.4,7.6,Unknown,CRACK,Receiving Verified
6.77017E+13,In transit,120045274,5038159,324116,5,5.2,2.3,3.2,Unknown,ONPALLET,Receiving Started
6.77017E+13,Not received but shipment verified,120045295,5038163,324128,45,8.1,4.2,5.9,Unknown,CRACK,Receiving Verified
6.77017E+13,In transit,120045274,5038156,324105,38,7.6,3.4,5.3,Unknown,PUTLANE,Receiving Started
6.77017E+13,Not received but shipment verified,120045277,5038168,324138,80,9.6,5.4,7.6,Unknown,CRACK,Receiving Verified
6.77017E+13,Not received but shipment verified,120045297,5038155,324101,95,9.6,5.4,7.6,Unknown,CRACK,Receiving Verified
6.77017E+13,In transit,120045274,5038157,324108,91,9.6,5.4,7.6,Unknown,INLOAD,Receiving Started
6.77017E+13,Not received but shipment verified,120045291,5038175,324161,13,5.2,2.3,3.2,Unknown,CRACK,Receiving Verified
6.77017E+13,Not received but shipment verified,120045277,5038168,324139,83,9.6,5.4,7.6,Unknown,CRACK,Receiving Verified
6.77017E+13,Not received but shipment verified,120045296,5038154,354899,11,5.2,2.3,3.2,Unknown,CRACK,Receiving Verified
6.77017E+13,In transit,120045273,5038152,354895,5,5.2,2.3,3.2,Unknown,ONPALLET,Receiving Started
6.77017E+13,Not received but shipment verified,120045298,4056790,10748206,73,9.6,5.4,7.6,Unknown,CRACK,Receiving Verified
6.77017E+13,Not received but shipment verified,120045295,5038163,324127,19,5.2,2.3,3.2,Unknown,CRACK,Receiving Verified
6.77017E+13,Not received but shipment verified,120045296,5038154,354899,99,9.6,5.4,7.6,Unknown,CRACK,Receiving Verified
6.77017E+13,Not received but shipment verified,120045290,5038179,324174,49,8.1,4.2,5.9,Unknown,CRACK,Receiving Verified
6.77017E+13,Not received but shipment verified,120045298,4056790,10748204,64,8.1,4.2,5.9,Unknown,CRACK,Receiving Verified
6.77017E+13,In transit,120045274,5038157,324108,56,8.1,4.2,5.9,Unknown,MULTIST,Receiving Started
6.77017E+13,In transit,120045256,4038125,354815,60,8.1,4.2,5.9,Unknown,MULTIST,Receiving started
6.77017E+13,Not received but shipment verified,120045297,5038155,324104,62,8.1,4.2,5.9,Unknown,CRACK,Receiving Verified
6.77017E+13,In transit,120045273,5038153,354897,42,8.1,4.2,5.9,Unknown,MULTIST,Receiving Started
6.77017E+13,Not received but shipment verified,120045297,5038155,324102,83,9.6,5.4,7.6,Unknown,CRACK,Receiving Verified
6.77017E+13,In transit,120045272,5038151,354892,47,8.1,4.2,5.9,Unknown,MULTIST,Receiving Started
6.77017E+13,In transit,120045274,5038158,324111,14,5.2,2.3,3.2,Unknown,ONPALLET,Receiving Started
6.77017E+13,Not received but shipment verified,120045296,5038154,354899,72,9.6,5.4,7.6,Unknown,CRACK,Receiving Verified
6.77017E+13,Not received but shipment verified,120045279,5038176,324163,81,9.6,5.4,7.6,Unknown,CRACK,Receiving Verified
6.77017E+13,Not received but shipment verified,120045297,5038155,324102,88,9.6,5.4,7.6,Unknown,CRACK,Receiving Verified
6.77017E+13,In transit,120045272,5038151,354893,49,8.1,4.2,5.9,Unknown,MULTIST,Receiving Started
6.77017E+13,Not received but shipment verified,120045277,5038170,324142,12,5.2,2.3,3.2,Unknown,CRACK,Receiving Verified
6.77017E+13,Not received but shipment verified,120045290,5038178,324168,17,5.2,2.3,3.2,Unknown,CRACK,Receiving Verified
6.77017E+13,Not received but shipment verified,120045277,5038168,324137,36,7.6,3.4,5.3,Unknown,CRACK,Receiving Verified
6.77017E+13,In transit,120045274,5038157,324109,89,9.6,5.4,7.6,Unknown,INLOAD,Receiving Started
6.77017E+13,In transit,120045272,5038151,354893,82,9.6,5.4,7.6,Unknown,INLOAD,Receiving Started
6.77017E+13,Not received but shipment verified,120045291,5038174,324155,89,9.6,5.4,7.6,Unknown,CRACK,Receiving Verified
6.77017E+13,In transit,120045273,5038152,354895,32,7.6,3.4,5.3,Unknown,PUTLANE,Receiving Started
6.77017E+13,In transit,120045231,4056769,11750501,54,8.1,4.2,5.9,Unknown,MULTIST,Receiving started
6.77017E+13,Not received but shipment verified,120045290,5038178,324169,24,7.6,3.4,5.3,Unknown,CRACK,Receiving Verified
6.77017E+13,Not received but shipment verified,120045291,5038175,324161,89,9.6,5.4,7.6,Unknown,CRACK,Receiving Verified
6.77017E+13,Not received but shipment verified,120045290,5038179,324171,47,8.1,4.2,5.9,Unknown,CRACK,Receiving Verified
6.77017E+13,In transit,120045272,5038149,354888,95,9.6,5.4,7.6,Unknown,INLOAD,Receiving Started
6.77017E+13,In transit,120045274,5038158,324113,98,9.6,5.4,7.6,Unknown,INLOAD,Receiving Started
6.77017E+13,Not received but shipment verified,120045296,5038154,354100,47,8.1,4.2,5.9,Unknown,CRACK,Receiving Verified
6.77017E+13,In transit,120045274,5038159,324116,21,7.6,3.4,5.3,Unknown,PUTLANE,Receiving Started
6.77017E+13,Not received but shipment verified,120045297,5038155,324103,2,5.2,2.3,3.2,Unknown,CRACK,Receiving Verified
6.77017E+13,In transit,120045274,5038158,324111,27,7.6,3.4,5.3,Unknown,PUTLANE,Receiving Started
6.77017E+13,Not received but shipment verified,120045292,4056763,10748091,74,9.6,5.4,7.6,Unknown,CRACK,Receiving Verified
